2,塞ぐ,ふさぐ
2,煎餅,せんべい
2,椎間板,ついかんばん
2,養蜂場,ようほうじょう
2,両脇,りょうわき
2,比肩,ひけん
2,骸骨,がいこつ
2,要塞,ようさい
2,剥離,はくり
2,書棚,しょだな
2,醜聞,しゅうぶん
2,隙,すき
2,廃屋,はいおく
2,陥れる,おとしいれる
2,潰敗,かいはい
2,往詣,おうけい
2,鉄柵,てっさく
2,羨ましい,うらやましい
2,爪弾き,つまはじき
2,美貌,びぼう
2,閑却,かんきゃく
2,偏狭,へんきょう
2,葛根湯,かっこんとう
2,叱責,しっせき
2,鏡餅,かがみもち
2,頻出,ひんしゅつ
2,亡者,もうじゃ
2,傲慢,ごうまん
2,長患い,ながわずらい
2,平癒,へいゆ
2,諧和,かいわ
2,稽古,けいこ
2,古刹,こさつ
2,腺毛,せんもう
2,諦め,あきらめ
2,親睦,しんぼく
2,拘泥,こうでい
2,媒酌,ばいしゃく
2,玩読,がんどく
2,凄然,せいぜん
2,軽蔑,けいべつ
2,茎,くき
2,崇高,すうこう
2,爽涼,そうりょう
2,据える,すえる
2,俊才,しゅんさい
2,崖下,がいか
2,空隙,くうげき
2,恣行,しこう
2,詮索,せんさく
2,溺れる,おぼれる
2,勃興,ぼっこう
2,漸増,ぜんぞう
2,荘重,そうちょう
2,失跡,しっせき
2,毀誉,きよ
2,煎茶,せんちゃ
2,風貌,ふうぼう
2,御法度,ごはっと
2,嘲笑,ちょうしょう
2,弊社,へいしゃ
2,散逸,さんいつ
2,火蓋,ひぶた
2,桁違い,けたちがい
2,摯実,しじつ
2,便箋,びんせん
2,装填,そうてん
2,愚昧,ぐまい
2,壮図,そうと
2,嫌悪,けんお
2,音頭,おんど
2,僅かな,わずかな
2,所詮,しょせん
2,冥利,みょうり
2,拙宅,せったく
2,諦聴,ていちょう
2,督促,とくそく
2,営巣,えいそう
2,残骸,ざんがい
2,黒鍵,こっけん
